"species","beta_.Intercept.","beta_ultramafic","beta_bio1","beta_bio4","beta_bio12","beta_bio15","beta_cwd","beta_.bio1.2.","beta_.bio4.2.","beta_.bio12.2.","beta_.bio15.2.","beta_.cwd.2.","beta_.log.aire..","lambda_1","lambda_2"
"Alstonia.lanceolata",-1.15223043540923,-1.08689352598259,0.639852383492588,-0.719354595858318,-0.382882492733503,0.349847380741028,0.425251709467447,0.60112111865149,-0.764855602661317,-0.231835319111493,0.433925652613329,0.227723604366003,0.250569216651386,0.151038290963454,-0.148657553495724
"Geissois.montana",-1.55090355374723,-1.18758062766897,0.267594289417734,-0.658046473526691,0.0836205841933595,0.427571744165628,0.945162705092379,0.344297681761328,-0.743295023038986,0.247838936394463,0.433690051612919,1.08748043668203,0.249894034608495,-0.561654805656594,-0.0219703159796655
"Gongrodiscus.sufferrugineus",-0.320228126235833,-0.521770213714201,0.70907565850824,-0.682440742513642,-0.192661434733168,0.388145616369901,0.736394452327878,0.54886235561886,-0.7673259944767,-0.377871081227199,0.305156759423258,0.400607008689013,0.272998050719963,-0.725961409815598,-0.376872479898358
"Zanthoxylum.neocaledonicum",-0.866738681837976,-1.16916649928207,0.195025730817367,-1.2486240392014,-0.680291923653764,0.632631563141084,0.199492328371286,0.353995374646918,-1.24695468250831,-0.73687899459506,0.618122940376624,0.159805872460167,0.250005540040817,-0.475914018854899,-0.39186303681766
"Balanops.balansae",-1.62317744316711,-0.128618862988372,0.647197087481612,-0.789307001531515,-0.234080389064384,0.666474882033928,0.606137255516074,0.703797426286455,-0.758618295733409,-0.0682658572700311,0.665365327820109,0.593182374680965,0.254105417073212,0.766621305148082,0.0389759524740928
"Cupaniopsis.phalacrocarpa",-2.27421093820578,-1.77471054037588,-0.251372291793617,-1.14730138938956,-0.484382072605244,0.593086025281994,1.02934844199004,-0.130596656523455,-1.19376874315672,-0.350710346550284,0.553365517428662,1.13191539058492,0.244237763521561,1.16745256277504,-1.55236541389044
"Scaevola.erosa",-1.99019382631676,0.123099257210523,0.797944629249316,-0.144093794539859,-0.0153404170313724,0.333294783581487,0.626906901176682,1.00384209882499,-0.0450161345314131,0.117624470125465,0.365707313120711,0.813687720209989,0.254123688192938,0.690838321392567,-0.0454040774183323
"Celtis.paniculata",-1.8243826403521,-0.925268826287482,0.536521058812252,-0.560076501367095,-0.665878253846126,0.32641951609859,0.519806109762523,0.5938570305362,-0.502364802508924,-0.640047189828328,0.381090013352977,0.387434849553388,0.252568856837589,-0.555894305103445,-0.152200266481478
"Hedycarya.chrysophylla",-0.785225122831013,-1.22841681906037,0.486262471508502,-0.872630197366939,-0.255694490942846,0.207170268578611,0.394844470480009,0.567631503763235,-0.923950028555999,-0.471823731755984,0.177137885817113,0.435117847874119,0.232927185460336,0.258284238405241,-0.859744380420545
"Garcinia.pedicellata",-0.938019399358188,-0.824417934873964,1.51768567935233,-0.140649056088636,-0.58207609314682,-0.154669521561487,0.36181505542948,1.62714944041585,-0.121090277714351,-0.71332734838279,-0.193631670344189,0.0761847302361309,0.252100701483232,0.093040745585105,0.424505650398812
"Alstonia.sphaerocapitata",-1.22061202986539,-0.820426413938365,1.03165223875038,-0.878586786970544,-0.32855354476675,0.317993027392247,0.415094841886556,0.9135433756873,-0.987169638904954,-0.384986053044759,0.289959972409001,0.464018964557456,0.253699205625689,0.0147345964914791,-0.32357842511954
"Planchonella.rufocostata",-1.38313966116997,0.122295588552068,0.995913957601483,-0.876446693689049,-0.192225857080634,0.217419242490975,0.68609975399677,0.962785046584662,-0.957705865580217,-0.106312192539876,0.216906138279461,0.581608939847371,0.253312251058759,-0.200327350739309,-0.967490734545746
"Austrobuxus.eugeniifolius",-2.10514781670286,-0.458284814218292,-0.200144033837881,-1.1920133639446,-0.350825893386768,0.903049875322666,1.11692893366391,-0.137959903656165,-1.16836981642843,-0.329068122301801,1.06155974363199,0.774097741117522,0.248205461536767,0.447630820760769,0.414909518744237
"Pycnandra.carinocostata",-1.72962202094434,0.191248533248146,0.524183226841017,-0.365447956631572,-0.409154447041473,0.386306213372374,0.69821328461711,0.777946556197849,-0.273399157825034,-0.216949976572896,0.395203407840955,0.842576070926511,0.261190758782399,0.882755137514843,-0.251178648897473
"Hibbertia.podocarpifolia",-1.51629602678039,-0.0170089375373495,0.628803826713295,-0.521449790249506,-0.750103675266799,0.32609580512769,0.225404471836822,0.55533601561978,-0.578987791528062,-0.678729383594103,0.179517380431145,-0.0999490023904407,0.252612663929996,0.416188369076708,0.136937752860922
"Homalium.decurrens",-1.20738855811239,-1.06121250086252,0.504145031766292,-0.549118338059024,-0.222739615284332,0.0577562757887357,1.09585550825397,0.57868909512838,-0.576065776409424,-0.343359082424077,0.123690279351836,1.10795423851711,0.253630883986248,-0.0647156270875293,-0.0609202790930981
"Hugonia.jenkinsii",-1.37426615288048,-0.558290523082536,0.798695699961638,-0.730470279561742,-0.323312574974103,0.555864256004747,-0.133108277715208,0.730766732020011,-0.73858157364167,-0.676971290900421,0.578865589276952,0.0451223389760571,0.251943083584119,-1.1372780232826,-0.481218301687374
"Balanops.vieillardii",-0.884141930609225,-0.490059688210957,0.56145660170872,-0.62422321685378,-0.105515573575538,0.636295074504744,1.07311357443075,0.497291618221995,-0.742589172127121,-0.28764870509061,0.550510464466064,0.562860274737767,0.248443283513152,-0.395656690642402,0.0995900256775038
"Didymocheton.rufescens.subsp..dzumacensis",0.0214162274753642,0.132637779758629,0.964211116043849,-0.354818315599503,-0.480302254321681,0.110627541871092,0.428699712904938,0.605021620626389,-0.595346481596328,-0.267976502918658,0.201316794117872,-0.156454657784049,0.234300417246904,-0.395783096455566,-0.635940969482492
"Delarbrea.paradoxa.Vieill..subsp..paradoxa",-1.64963481185855,-1.07022657521173,0.228726471801104,-0.638356387043272,-0.524657395287812,0.244498096243594,1.03067838782915,0.167130318302086,-0.735606050464211,-0.621438509509611,0.300358350765176,0.982086350505919,0.255871209080016,-0.408795744121526,-0.284946363256636
"Denhamia.fournieri..Pancher...Sebert..M.P.Simmons.subsp..fournieri",0.35572992800087,-0.477192077382929,0.565803722777374,-1.14403653215901,-0.486387140431178,0.339048872705082,0.911539650978422,0.633214719020637,-0.861190116970081,-0.0122152920819171,0.449201471266407,0.639264128037892,0.281049925542157,-0.0334398219550081,0.0911209449670275
"Cunonia.linearisepala",-1.2511446226958,0.312108284567898,0.824968894466739,-0.394769224066407,0.152849065956313,0.6176415809163,0.918258836772832,0.686355723746299,-0.493800673076759,-0.0952294606252273,0.676115675164807,0.91456247871803,0.248673995305705,-0.620723221368078,0.0920531660593819
"Depanthus.glaber",-1.76011637133554,-0.968039000597686,0.348351783011271,-0.56044350285031,-0.441145199160307,0.204574816026776,0.978032674547004,0.460353444871836,-0.609334658614489,-0.296805227481384,0.227432462803121,0.751790413538135,0.241519558234091,-0.771051168976744,-0.710271733361066
"Guettarda.baladensis",-0.267957500227734,-1.49340076293358,0.370008487238433,-1.01747920231472,-0.0447452808326286,0.624132698127905,1.02003841540704,0.483311063272057,-0.892182655181691,0.0028269344166994,0.635113414621688,0.635695350820641,0.266345090193674,0.367938394136262,-0.727467194434456
"Cryptocarya..sp.nov..McPherson_4408.",-1.35264688221724,0.0256415234323407,0.757069309993948,-0.610729395952101,-0.818628473049772,-0.125411176070971,0.0090387865822889,0.753067674274165,-0.643070008101552,-0.946628521592517,-0.168793901987474,-0.118056744781159,0.25167880845007,-0.666552377843945,-0.360527828136714
"Endiandra.polyneura",-1.59466023682719,-1.02668380721695,0.614649694377847,-1.11910580286133,-0.599570516937301,0.789363479794716,0.123255180902653,0.724012100291973,-0.939309249128415,-0.759193559871649,0.823178335876671,0.0666701407850829,0.260623142098471,-1.05289887018661,-0.726453399311015
"Hunga.rhamnoides",-0.413171193020231,-1.60519930759594,1.49609853562979,-0.270052940766453,-0.182377781709229,0.136911113,0.268858998066272,1.49302851826428,-0.364004423285888,-0.688758702978576,-0.0960930245175922,-0.859315803804282,0.247277841036303,-0.256578912965323,0.429714822403549
"Austrobuxus.ovalis",-1.4685980857112,-1.32583754905457,0.478206791882836,-0.333962298643496,0.217624593004921,0.585911735898232,0.925270099132525,0.676500323083311,-0.0550315445350612,0.413654004357906,0.254352643092039,0.943815122608986,0.241992144431424,0.775482826806026,-0.0290112278733454
"Eugenia.paludosa",-1.34710689294863,-0.0232854566498046,1.06314719254224,-0.574195248838694,-0.0108985049388295,0.597708956130733,0.21244234258322,0.913987013347915,-0.653787031450519,-0.206593192248221,0.563719965661367,0.27406554812278,0.252105392753848,-0.361561913925569,0.0653133755709749
"Euroschinus.obtusifolius.Engl..var..obtusifolius",-1.44063346961998,-0.964546570524771,0.376253719078025,-0.704695141336149,-0.891226518068605,0.256894662496537,0.699256222417394,0.27206499088529,-0.650195579037672,-1.00845062291973,0.222275735606764,0.31027680395649,0.254626250622468,-0.4925667045338,-0.223235638047652
"Euroschinus.verrucosus",-1.14084754763758,-0.495691082309718,1.10745428014354,-1.04837088852365,-0.242163974383488,0.809518642115654,-0.0858512303840841,1.18905683663102,-0.973210619066006,-0.58981148383872,0.874087361091894,-0.0814432044935741,0.257501078788098,-0.243958676750631,0.501716972543736
"Comptonella.microcarpa",-1.48344540816212,-1.36236354450893,0.51883891470081,-0.538954303982942,-0.224809726951221,0.407951152478068,1.22823102711907,0.571430324169265,-0.542475513131527,0.023225715986188,0.281911932198264,1.07846300961337,0.246645570984736,1.0022086024073,-1.05765442326943
"Eugenia.mouensis",-1.4472697662458,-0.825423131600534,1.07315681513748,-0.748992371095684,-0.343281060502974,0.00384311597469336,0.614093023640842,1.0308148776329,-0.805861536008317,-0.354462660530384,0.0421880612429456,0.334383782984307,0.254017704956302,-0.262812354277055,-0.108744144317515
"Cleidion.spathulatum",-2.03392652613933,-1.00990916007598,0.724474471701934,-0.866454637484514,-0.144392196086336,0.663218766278724,0.377001629960202,0.830590851576369,-0.870437870178491,-0.252956174833487,0.667736025965992,0.652428163812325,0.253666992197767,0.424942041497965,-0.914208750043337
"Ficus.pancheriana",-1.74721572464462,-0.84404332968991,0.312850665710886,-0.927291473963456,-0.368256125232599,0.561175963411852,0.756264717519224,0.347789141167499,-1.0648428354585,-0.122170688053271,0.652603187027714,0.395014323932192,0.240499445132503,-0.672419000103606,-0.935256036538274
"Planchonella.roseoloba",-1.46671044693414,-1.01331694598138,0.380335736515797,-0.888915192656578,-0.576398663271772,0.128785983593989,0.672784094329989,0.455844118867181,-0.971103672875974,-0.567363078514612,0.0374338088901537,0.72993523743045,0.241646986751154,-0.389850318567967,-0.887862572613779
"Planchonella.sphaerocarpa",-0.67369690637192,-1.5247853289414,0.719149856299715,-1.10563259402927,-0.319003701083868,0.373151496349747,0.110797747900364,0.600143039278474,-0.863668125322908,-0.61320228826519,0.33288277751192,-0.395713384464629,0.261913090559972,-0.599089655989486,-0.530212353644232
"Dracophyllum.verticillatum",-1.36858080882626,-0.496518339348066,0.635756678769474,-0.630548221904978,-0.470612776049732,0.262836663648906,0.415020284963338,0.750316726490265,-0.523928877083858,-0.545032268066172,0.0874271986940182,-0.063126952273428,0.251427364437091,1.14534572652214,-0.391860751415206
"Ficus.virens.var..dispersa",-1.39436187114944,-0.758447494880718,1.2591131742121,-0.169614210911405,-0.578745364189812,0.0797244885706274,0.47652164299892,1.18005007728759,-0.0933654764743054,-0.746925646016188,0.0532118364889543,0.225665103182667,0.255387787268647,-0.554289131349723,-0.176168999334469
"Mangifera.indica",-1.36981990386523,-1.32874731679963,1.3267049966328,-0.42661852485236,-0.573765847001843,0.395431618270297,0.465876606082447,1.35328660427788,-0.39018708621164,-0.509740067504074,0.306385364537161,0.184286811624737,0.256118289784129,0.203512176110783,0.6395977019935
"Meiogyne.lecardii",-1.76178084994551,-1.01069258366524,1.21046309985868,-0.314170773986134,-0.131314502218528,0.673538982941335,0.425769488246284,1.01778669340202,-0.360242981660096,-0.0686997586976184,0.762398482970862,0.347412670354175,0.250093846854407,-0.679139444649155,-0.382925937693801
"Sarcomelicope.leiocarpa",-1.35145567219817,-1.17571593091006,0.762424857397381,-0.272101548139464,-0.463017506347352,0.170799250935623,0.335594512675891,0.779594852872515,-0.340872704569296,-0.58242239150987,0.159103361217895,0.345287728255731,0.247936355500433,-0.820171862559491,0.183136371477906
"Sarcomelicope.simplicifolia",-1.69298638409275,-0.854660371100831,1.28893125986523,-0.162490641193843,-0.554903436242936,0.111772896575289,0.392785595696287,1.27382549968593,-0.209686607626499,-0.775421726828238,0.0584193736972655,0.187998107346481,0.255480772328773,-0.72563222672287,-0.165696524056215
"Meiogyne.punctulata",-1.20143441525727,-0.596373447779137,0.981719012085912,-0.635964540419787,-0.666655312188985,-0.370119496824808,0.442468265513937,0.914512599791492,-0.644580883788529,-0.716794638591626,-0.233121395904589,0.10570251488035,0.253410297073914,-0.0971166941842091,-0.0682132484658176
"Schefflera.candelabrum",-1.14845123967546,-0.963835144177143,0.822768484078051,-0.692363550186195,-0.133026257084689,0.608407054792565,0.37352073654877,0.73856425989563,-0.684842658372726,-0.194665676045172,0.537053067087,0.630550233850068,0.25808953817164,0.166172026013593,-0.789126314424524
"Schefflera.pseudocandelabrum",-1.6332593455029,-0.65088205465506,1.27045411042433,-0.484781202408149,0.0287541321006436,0.494031879054543,0.163379071471521,1.18720558022127,-0.411519443874213,0.19650439826085,0.463423895454517,0.533975614197644,0.245903830447644,-0.103920209038691,-0.996299433317063
"Cerberiopsis.candelabra.Vieill..ex.Pancher...Sebert.var..candelabra",-1.63997746689691,0.0163041934937242,0.281303020182257,-1.48228835345876,-0.431143967715599,0.166421932871311,0.865319980580673,0.297431585073145,-1.37087769627774,-0.422155250543633,0.178625352831699,0.765292670995446,0.254944290437716,-0.283897496210464,0.918367785182383
"Meiogyne.baillonii",-1.53659412713417,-1.09368878611229,0.538667164045205,-0.939429823085173,-0.339076833011001,0.718620562366328,0.16508778680953,0.523823418350636,-0.887411698483734,-0.493507067319786,0.776816737276422,0.268709596625355,0.250115957563627,-0.821998075508956,-0.306864925700797
"Cryptocarya.aristata",-1.74601191670725,-0.658763077490346,0.52875791611535,-0.200530480783789,-0.397410977904182,0.194488780895173,0.197579766962342,0.404418285574721,-0.276226444312482,-0.122341832780773,0.29782260912978,0.941714883625013,0.251424779670721,-0.656046246668778,-0.603796620631622
"Euroschinus.vieillardii.Engl..var..vieillardii",-1.62110917666849,-1.02663206369244,0.388311520874367,-0.810748680374562,-0.162211113626053,0.615134178228885,0.743793007020384,0.400528612045715,-0.89943570713011,0.288884754603835,0.565010323609202,0.68880176367,0.239128694022756,-0.0373388163308459,-0.626830201918151
"Comptonella.oreophila.var..longipes",-1.19381081591258,-1.07905126490554,0.790997398508738,-0.31856604159893,-0.13639356254258,0.491833800392704,0.782531036617973,0.776896741094395,-0.268469272828523,-0.0273383581426375,0.411425787529157,0.551225259172892,0.252515279595221,0.200333863359717,-0.497085026927914
"Cryptocarya.barrabeae",-1.23751954880442,-0.766927242473535,0.983428917781612,-0.428913212841097,-0.0919102771069207,0.0120533126094005,0.159500977666203,0.795823725353872,-0.372559935618775,-0.423087867666084,-0.0110632746155933,0.350347398538594,0.260304930572171,-0.296245610105298,-0.921986974724039
"Cryptocarya.chrysea",-1.7731328759997,-1.25906200173313,0.349169694398266,-0.873412393454366,-0.0107358100721901,0.685254616358726,0.529035011456167,0.449317611321197,-0.648802849701814,-0.223138110308669,0.671796136643229,1.07073996913378,0.242906938323323,0.846387860896388,-1.34589805979855
"Serianthes.calycina",-1.15201186823887,-0.88139212001714,1.30483912556956,-0.527975082064824,-0.537008348702883,0.180798558838067,0.561076347257299,1.32914220287038,-0.474895851705938,-0.50891608105309,0.210034992736637,0.302305952281991,0.25361727461659,0.0787799049733061,0.650747544803575
"Serianthes.sachetiae",-1.1038834877894,-0.267382595695682,0.607481418690975,-1.13660891929739,-0.438764185396146,0.429756749413759,0.363671819469299,0.703261844720351,-1.0187006222454,-0.522789639474472,0.439133655489414,0.255418712599701,0.252055422418775,-0.774899750890828,-0.138870445962365
"Crossosperma.velutina",-1.33205091287279,-0.988449177700846,0.517406990711916,-0.589954856372836,-0.141725780434072,0.0639761058626848,1.06193030389041,0.453727351312851,-0.532908097090054,-0.355812701283126,0.112485097011079,1.11037198802935,0.255295020596066,-0.083854720589114,-0.0192516016109947
"Cleidion.vieillardii.Baill..var..vieillardii",-1.64127435379091,-0.211819121517211,0.228525831443282,-0.834825166809572,-0.622893721842616,0.0117420265854136,0.905673513086612,0.207266193719814,-0.939243882889526,-0.747432380250337,0.0370151831147236,0.438381967136097,0.252490240796443,-0.298638485457162,0.696460065517507
"Arthroclianthus.balansae",-1.63747234049402,-1.02607621836094,0.382233487842035,-0.6489362742775,-0.823958537629445,0.250304335476012,0.64990650352686,0.399264705074491,-0.564926362428982,-0.935173612471217,0.259694136524397,0.243268764388563,0.254205281245868,-0.292758339926028,0.0322379415904494
"Acridocarpus.austrocaledonicus",-1.28700915160506,-1.1524523323683,1.74896989673029,-0.303702383606524,-0.712963485526546,-0.243034202593866,0.422265120509079,1.70075064667465,-0.32165912823515,-0.796500862214785,-0.225869488993845,0.0690855312999445,0.25370704098644,0.045359789028896,0.674546595106246
"Atractocarpus..macphersonii.",-1.61454223889102,-0.800366818704899,0.610802283948776,-0.603468094937998,-0.389574855925507,0.381422529531887,0.764565496609708,0.709329457279339,-0.589841320006664,-0.400926520155981,0.336945920457942,0.748956965297796,0.254314610145604,0.533175024379464,-0.687385004562355
"Acropogon.merytifolius",-1.03708779520886,-1.15913907685184,0.785397642216261,-0.880042670666736,-0.237645820574033,0.193971374981955,0.735169439012216,0.708586618561878,-0.947572461220822,-0.0666637062281604,0.101692818299343,0.445834432030312,0.248585281895453,0.538873411051838,-0.50041859039281
"Acropogon.sageniifolius",-1.92445843156819,-0.913692686562291,0.391744865616449,-0.735377373736645,-0.865641408924649,0.45133335766074,0.64277283168784,0.388532426112936,-0.805758538818041,-0.90147239179984,0.493893138738488,0.428207984024628,0.253413371960155,-0.373779916799758,-0.439615456024396
"Acropogon.schistophilus",-1.90261703289079,-1.72427256652621,0.706162907533223,-0.327613628501017,0.0729071272451583,0.217195992033877,-0.361052109877149,0.803373810344549,-0.148694352427128,-0.378193236607448,0.0724346583912652,0.239420474095393,0.24986597572871,0.613231725597366,-0.160132489359712
"Acropogon.tireliae",-1.49501334725094,-0.870123089601357,0.388894482760615,-0.761808956066767,-0.825477643585131,0.511171349724783,0.586625941372156,0.455580720054201,-0.795582954456217,-0.742845821937997,0.494827291577994,0.466819812986249,0.249524765409163,-0.240297227288957,-0.332663591252468
"Agatea.rufotomentosa",-1.58294539692832,-1.10342975155021,0.46759117230637,-0.898786339280299,-0.741343959593019,0.602613750265713,0.123015564131836,0.320706937219893,-0.959286979101063,-0.919532099846537,0.570702339454873,0.0492213070556834,0.258372417562445,-0.91089839170579,-0.733890335572953
"Sphenostemon.pachycladum",-1.68338985582182,0.709171685125293,0.32254565248332,-0.745164375460659,-0.415120094163336,0.496340415079726,-0.105185059315555,0.623032694577718,-0.519130641668452,-0.523605673556736,0.394156619345778,0.1780743159173,0.24847730511555,0.250049852522461,0.25375591030811
"Grevillea.meisneri",-1.51039559313527,-1.02972440855514,1.42123245931719,-0.526413738696703,-0.636598262459921,0.298194527679602,0.507837277639872,1.50519315655056,-0.486339392164908,-0.630715767304135,0.302452351149087,0.260969120347923,0.255040339766349,0.0772086308423764,0.482449104251011
"Plerandra.plerandroides",-0.312217703074057,-0.73032856585949,0.705615801021181,-0.920333111337775,-0.0439676837178374,0.627961509200895,0.676151854506383,0.644439569620162,-0.836594884180799,-0.332354783639431,0.388889457717042,0.258174499969738,0.258084352923739,0.186353673450393,-0.926342903733196
"Ochrosia.balansae",-2.08074338776634,-0.00900670455969041,0.616004712875595,-0.542884473307382,0.00712532515541863,0.47504980274543,0.556386160927152,0.752406678170973,-0.336640250045283,0.383296883678448,0.548293561720367,0.231372259570432,0.249025322659071,0.0582738408815783,0.694707658759742
"Storckiella.pancheri.subsp..acuta",-1.45690598158143,0.125657424812231,0.982910133712468,-0.750382310446522,0.0640014862477513,0.62335654936716,0.514115035548203,1.02479391997629,-0.741296541245398,0.219923978287629,0.519828449250516,0.586151923447993,0.258485555199495,-0.129852637272108,1.17654445698322
"Cunonia.aoupiniensis",-1.57404474065017,-2.22410637922569,0.292443060250528,-0.166828512559473,-0.438345956532767,-0.0808113552320049,0.825262310107447,0.391655851246327,-0.0381350095123768,-0.417466833190411,-0.143541576080076,0.899018941227638,0.244041354558163,0.636860617694363,-0.379962854678856
"Sloanea.haplopoda",-1.2887616697043,0.475307974712323,0.343564594914062,-0.93925939314795,-0.57000763777336,0.369205569543798,0.494093976114889,0.395255660703137,-0.879639067236232,-0.482187089020001,0.382732689870682,0.325470580010735,0.249290465155294,0.203408355262171,0.0300120483239446
"Meryta.oxylaena",-1.12712512235584,-1.40487341851047,0.51231705067157,-0.532501521690349,-0.39328004811743,0.28409688891868,0.570987836535567,0.445182083397511,-0.582676618483902,-0.42747681855845,0.187633873946615,0.192284306628425,0.238809299297483,-0.262107179760846,-0.324915107770869
"Aidia.congesta",-1.28422445148923,-0.734496985722237,0.708755029906751,-0.962868238877347,-0.511057160445398,0.0854584962818425,0.808849754547078,0.614752106754002,-1.07332738639719,-0.420655489767529,0.140824360989887,0.491707924027297,0.25409302281314,0.10132428242675,-0.394175865804135
"Sloanea.magnifolia",-1.97303521566557,-1.30633878590391,0.0483539948451898,-0.978223292065247,-0.675390711495877,0.317058050639524,0.945888911704675,0.178596403197991,-1.02227054503857,-0.487571320923223,0.256266273282328,0.945455122941398,0.242650495416902,0.455724878910751,-1.44560665914253
"Barringtonia.longifolia",-0.533068346138067,-1.37735027634024,0.479025910843279,-0.8075477547567,-0.226781237972492,0.284660062863782,1.09120524870793,0.700047955988496,-0.784608849231368,0.00292193191549195,0.112911702897335,0.530761043989679,0.248351212054094,-0.0277466477802499,-0.711218875733132
"Elaeocarpus.nodosus",-1.82278774213396,-0.279257823578461,0.542803693611327,-0.783359720288388,-0.407253943129542,0.562180702787635,0.394964630313677,0.516196463778383,-0.842602265770136,-0.236078503574392,0.546045227238333,0.307636741169286,0.253784869677277,0.611686975626663,0.165855938565522
"Elaeocarpus.rotundifolius",-1.1457500009873,-0.875500509987955,1.33998863925138,-0.482878262994142,-0.376573144392861,0.40462123458174,0.523216188055133,1.41560631124453,-0.552669498196855,-0.323359682717077,0.366269356053087,0.313599795498415,0.256616956616485,0.202157651756525,0.464554369862242
"Elaeocarpus.speciosus",-0.930028296202807,0.36519852287099,0.790310398593013,-0.667946267025327,-0.39247514020647,0.184667565203802,0.676214739175624,0.71784478768039,-0.753823192187054,-0.697948745867737,0.107299121009724,0.138341896003833,0.257889594448925,-1.00617200692534,-0.119160979963811
"Elaeocarpus.vieillardii",-1.3438055045552,-0.96497161516611,0.655254329131472,-0.483885245928147,-0.190795857529587,0.0709048869663041,1.08792038543004,0.582705611473714,-0.460014992439591,-0.303712316447951,-0.00294517101474786,1.06421239409378,0.252389244132968,-0.215112894465599,-0.144484399909842
"Cupaniopsis.chytradenia",-1.92527203805043,-1.17875927721642,0.489302190372605,-0.568672025471496,-0.689583010879963,0.352603468170786,0.604100711816521,0.469735578907394,-0.441848723794969,-0.816642003601206,0.384765511624598,0.337168324537366,0.25353788604693,-0.685413876499138,-0.270201540227766
"Paracryphia.alticola",-2.39976034573048,-0.701368593015044,0.294402395384707,-0.383903202609203,-0.711440226645489,-0.00205119804723802,0.456399579610155,0.403242816913503,-0.31245288643681,-1.17401063000124,-0.045466784536206,0.259736627904565,0.246403167425721,1.25653652873237,-1.26458465679861
"Guettardella.rhamnoides",-1.00687121859139,-0.117293754087526,0.888617277096535,-0.641205108076932,-1.01789151232628,-0.178748993909029,0.122202930696918,0.844460473843717,-0.621487367885705,-1.4385246931252,-0.273068061778472,-0.443224331000624,0.246792157097236,-0.927214213263273,0.470631446677446
"Apiopetalum.glabratum",-1.56655637871889,-0.350565322926551,0.278074206171543,-0.814575489259738,-0.884489509347894,0.338131745336416,0.688174514139247,0.405434375575526,-0.706118750009271,-0.842334240215312,0.325038475562364,0.656180909509335,0.255521178413731,0.70549059605243,-0.0915162960056384
"Guettarda.balansana",-1.14565666580894,-0.690975057102377,1.08227001041383,-1.07468940921029,-0.426290680258036,0.461195210131223,0.379628110108505,1.15751696019345,-1.03669597381881,-0.54752166802088,0.419279197069095,0.190152477785235,0.253459782350428,-0.27316065206255,-0.135507192529553
"Kermadecia.elliptica",-1.19172611021792,-1.03755145207317,0.503261225270129,-1.23132166095373,-0.777185701725914,0.573698871233201,0.274929113648071,0.562875884283605,-0.972925752412893,-1.02182485861787,0.533666959719508,0.036580747069307,0.257406109344254,-0.786542998270743,-0.306591695058181
"Symplocos.montana.var..baptica",-1.22852690625078,-1.46732347530918,0.558130773729337,-0.659124121124993,0.00846970629720427,0.324007678611079,0.693180104931088,0.512838439315743,-0.708784863485909,-0.164054796291216,0.218131725388784,0.851206943435718,0.258568679082455,0.613341802954515,-0.34056970109002
"Myrsine.parvicarpa",-1.17671641456291,-0.313896808935073,0.477549981100886,-1.00611253505616,-0.361609839929401,0.424576908061095,0.542742670268606,0.503764609888476,-0.992448369558066,-0.252058196833573,0.511432310300168,0.423198310262862,0.260803032478886,0.503520108418311,-0.0736037823138722
"Elaeocarpus.moratii",-1.53057290007492,-0.795212200979936,0.602509260612895,-0.716349674689208,-0.489072820416523,0.19851182551685,0.782168271272579,0.685691283456329,-0.584295204031784,-0.516326465248812,0.251685994601296,0.663839471512277,0.254450490724636,0.691513792239868,-0.717839073498234
"Syzygium.densiflorum",-1.33580057477757,0.0788171062636431,0.913080687356289,-0.822662872444257,-0.697325552486184,0.251507585245206,-0.0745723308699819,0.801670070403808,-0.659680959357449,-1.02823701104915,0.158697375002761,-0.540700764107673,0.264337028440386,-1.09682055563439,-0.682391855202252
"Archidendropsis.fulgens",-0.878171374835471,-2.02981090900651,0.462813001434478,-0.622066892846189,-0.211043803133565,0.181323869536968,-0.289217919467487,0.384792364733454,-0.634673686399666,-0.558334094720362,0.114410577247075,0.490544211883042,0.240707334693103,0.177396893105751,0.270123341074053
"Archidendropsis.glandulosa",-0.951672379093626,-0.828086350791593,1.12550008185862,-1.10533260670416,-0.588894530128672,0.238829618797103,0.462432022437079,1.1542403560682,-1.01217433151001,-0.64810935436041,0.246542383931539,0.0285984348284326,0.256390140633656,-0.437746188108171,-0.214048852349842
"Celtis.balansae",-1.06404644974886,-0.729501657520384,0.900932840609048,-0.918932749428465,-0.819961652702593,-0.00961050249824673,0.989957983365269,0.992496467142463,-1.00911529987268,-0.753527959912002,-0.0845288818382481,0.922756588903005,0.254681767298449,-0.255306890047012,-0.0924895185947076
"Dutaillyea.amosensis",-1.39136765795237,-0.975417245880497,0.50544048256903,-1.12366432672975,-0.237247286488926,0.424919994453988,0.441912638393339,0.587219860824451,-1.08603776853809,-0.332191423567361,0.407086924690176,0.518796734279425,0.259174854675352,0.322706544347983,-0.578734157308949
"Kanakomyrtus.longipetiolata",-1.39614947733494,-1.33551407450449,0.84971191686299,-0.607768439694702,-0.00244115024326795,0.500388184896062,0.528019124479149,0.872878676341927,-0.492002977589906,-0.0583377188860627,0.373119757533032,0.146990400863541,0.257222687886476,0.782513984918496,-0.610052354906
"Sloanea.koghiensis",-1.8655264545014,0.924140183423466,0.596579254798822,-0.853290870509151,-0.800816935869251,0.167549047102355,0.167444805185793,0.588857449064035,-0.845408929113057,-0.76670706590509,0.270543440053713,0.0497124258001067,0.249252266443473,-0.686415819266007,-0.793810480688914
